committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937607,17,SB17.I3081,1678913,ORG,ORGANIZATION,,,IL BACCO RESTAURANTE,NY,,,,,STAFF MEETING,,,2021-12-29 00:00:00,588.32,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348055,LITTLE NECK,11362,OTHER,,2022,SB,4012520231720529452,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937607,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q1,202301249574937819,17,SB17.I4192,1678916,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,,,,,AIRFARE,,,2022-02-24 00:00:00,590.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348056,ATLANTA,30354,OTHER,,2022,SB,4012520231720532850,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937819,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q2,202301249574937242,17,SB17.I1616,1678905,ORG,ORGANIZATION,,,CMDI,VA,,,,,DATABASE PROGRAM,,,2021-05-27 00:00:00,900.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348052,TYSONS CORNER,22182,OTHER,,2022,SB,4012520231720532683,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937242,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q2,202301249574937242,17,SB17.I614,1678905,ORG,ORGANIZATION,,,CMDI,VA,,,,,DATABASE PROGRAM,,,2021-06-28 00:00:00,900.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348052,TYSONS CORNER,22182,OTHER,,2022,SB,4012520231720532684,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937242,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937587,17,SB17.I2976,1678913,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,,,,,AIRFARE,,,2021-11-19 00:00:00,597.80,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348055,ATLANTA,30354,OTHER,,2022,SB,4012520231720529392,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937587,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,30G,202301249574938967,17,SB17.I9459,1678943,ORG,ORGANIZATION,,,SUGARWOOD CONSULTING INC,NY,,,,,POLITICAL STRATEGY CONSULTING,,,2022-11-10 00:00:00,600.00,,,,,,,,,,,,,P2024,PRIMARY,PRIMARY,2024,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348068,HICKSVILLE,11801,OTHER,,2022,SB,4012520231720533094,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938967,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q1,202301249574937825,17,SB17.I3140,1678916,ORG,ORGANIZATION,,,HYATT PLACE MIAMI,FL,,,,,HOTEL STAY,,,2022-01-02 00:00:00,919.64,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348056,MIAMI,33142,OTHER,,2022,SB,4012520231720532868,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937825,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q1,202301249574937815,17,SB17.I3120,1678916,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,,,,,AIRFARE,,,2022-01-03 00:00:00,207.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348056,ATLANTA,30354,OTHER,,2022,SB,4012520231720532838,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937815,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q1,202301249574937829,17,SB17.I4244,1678916,ORG,ORGANIZATION,,,PRINT IT HERE,NY,,,,,PRINTING PROFESSIONAL SERVICES,,,2022-03-31 00:00:00,928.74,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,006,Campaign Materials,,,,,,,H,,P,F3,4012420231720348056,NORTH MASSAPEQUA,11758,ADVERTISING,,2022,SB,4012520231720532881,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937829,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q1,202301249574937059,17,SB17.I414,1678901,ORG,ORGANIZATION,,,THE CAPITAL GRILLE,NY,,,,,EVENT VENUE,,,2021-03-23 00:00:00,954.96,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,007,Campaign Event Expenses,,,,,,,H,,P,F3,4012420231720348051,NEW YORK,10019,OTHER,,2022,SB,4012520231720532576,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937059,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q1,202301249574937060,17,SB17.I541,1678901,ORG,ORGANIZATION,,,THE CAPITAL GRILLE,NY,,,,,EVENT VENUE,,,2021-03-25 00:00:00,954.96,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,007,Campaign Event Expenses,,,,,,,H,,P,F3,4012420231720348051,NEW YORK,10019,OTHER,,2022,SB,4012520231720532578,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937060,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,30G,202301249574938968,17,SB17.I9512,1678943,ORG,ORGANIZATION,,,SUGARWOOD CONSULTING INC,NY,,,,,POLITICAL STRATEGY CONSULTING,,,2022-11-17 00:00:00,600.00,,,,,,,,,,,,,P2024,PRIMARY,PRIMARY,2024,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348068,HICKSVILLE,11801,OTHER,,2022,SB,4012520231720533095,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938968,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q3,202301249574937393,17,SB17.I1696,1678908,ORG,ORGANIZATION,,,BISTRO MILANO,NY,,,,,FOOD & BEVERAGE FOR STAFF,,,2021-07-24 00:00:00,607.90,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348053,NEW YORK,10019,OTHER,,2022,SB,4012520231720531449,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937393,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937622,17,SB17.I2947,1678913,ORG,ORGANIZATION,,,SEAFOOD BAR,FL,,,,,FOOD & BEVERAGE FOR EVENT,,,2021-11-08 00:00:00,621.21,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,007,Campaign Event Expenses,,,,,,,H,,P,F3,4012420231720348055,PALM BEACH,33480,OTHER,,2022,SB,4012520231720529496,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937622,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q2,202301249574938049,17,SB17.I7589,1678920,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,,,,,AIRFARE,,,2022-06-09 00:00:00,622.20,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348057,ATLANTA,30354,OTHER,,2022,SB,4012520231720529682,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938049,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937618,17,SB17.I2902,1678913,ORG,ORGANIZATION,,,OLYMPIC MEDIA,VA,,,,,FUNDRAISING,,,2021-11-10 00:00:00,622.50,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,,P,F3,4012420231720348055,ARLINGTON,22209,OTHER,,2022,SB,4012520231720529485,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937618,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937588,17,SB17.I2987,1678913,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,,,,,AIRFARE,,,2021-11-23 00:00:00,631.80,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348055,ATLANTA,30354,OTHER,,2022,SB,4012520231720529394,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937588,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q1,202301249574937054,17,SB17.I518,1678901,ORG,ORGANIZATION,,,HYATT PLACE WEST PALM BEACH,FL,,,,,HOTEL STAY,,,2021-03-03 00:00:00,961.80,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348051,WEST PALM BEACH,33401,OTHER,,2022,SB,4012520231720532559,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937054,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q2,202301249574938052,17,SB17.I7498,1678920,ORG,ORGANIZATION,,,EXTENDED STAY AMERICA NYC,NY,,,,,HOTEL STAY,,,2022-05-04 00:00:00,961.93,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348057,WHITESTONE,11357,OTHER,,2022,SB,4012520231720529691,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938052,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q1,202301249574937826,17,SB17.I3148,1678916,ORG,ORGANIZATION,,,IL POSTINO,NY,,,,,DINNER MEETING WITH DONORS,,,2022-01-11 00:00:00,978.95,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,,P,F3,4012420231720348056,NEW YORK,10065,OTHER,,2022,SB,4012520231720532870,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937826,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937582,17,SB17.I2881,1678913,ORG,ORGANIZATION,,,CMDI,VA,,,,,DATABASE PROGRAM SERVICES,,,2021-10-26 00:00:00,1000.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348055,TYSONS CORNER,22182,OTHER,,2022,SB,4012520231720529377,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937582,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937591,17,SB17.I3071,1678913,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,,,,,AIRFARE,,,2021-12-20 00:00:00,636.80,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348055,ATLANTA,30354,OTHER,,2022,SB,4012520231720529403,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937591,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,YE,202301319577869815,17,SB17.I9625,1686635,ORG,ORGANIZATION,,,HILTON MEMPHIS,TN,,,,,HOTEL STAY,,,2022-12-10 00:00:00,644.99,,,,,,,,,,,,,P2024,PRIMARY,PRIMARY,2024,A,ADD,ITEMIZED DISBURSEMENTS,2023-02-03 03:36:05,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4020120231721650141,MEMPHIS,38120,OTHER,,2022,SB,4020220231722247960,https://docquery.fec.gov/cgi-bin/fecimg/?202301319577869815,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937582,17,SB17.I2996,1678913,ORG,ORGANIZATION,,,CMDI,VA,,,,,DATABASE PROGRAM SERVICES,,,2021-11-29 00:00:00,1000.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348055,TYSONS CORNER,22182,OTHER,,2022,SB,4012520231720529378,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937582,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937583,17,SB17.I3078,1678913,ORG,ORGANIZATION,,,CMDI,VA,,,,,DATABASE PROGRAM SERVICES,,,2021-12-28 00:00:00,1000.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348055,TYSONS CORNER,22182,OTHER,,2022,SB,4012520231720529379,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937583,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q3,202301249574938586,17,SB17.I7959,1678934,ORG,ORGANIZATION,,,BANNERBUZZ,NY,,,,,CAMPAIGN BANNERS SIGNS,,,2022-09-17 00:00:00,659.79,,,,,,,,,,,,,G2022,GENERAL,GENERAL,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,006,Campaign Materials,,,,,,,H,,P,F3,4012420231720348062,LONG ISLAND CITY,11101,OTHER,,2022,SB,4012520231720529814,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938586,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,12P,202301249574938218,17,SB17.I7771,1678927,ORG,ORGANIZATION,,,IL MULINO,NJ,,,,,DINNER MEETING WITH DONORS,,,2022-07-25 00:00:00,659.99,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,,P,F3,4012420231720348059,ATLANTIC CITY,08401,OTHER,,2022,SB,4012520231720531376,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938218,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q2,202301249574938066,17,SB17.I4218,1678920,ORG,ORGANIZATION,,,SGB LIMOUSINE,NY,,,,,TRANSPORTATION SERVICE,,,2022-04-04 00:00:00,662.45,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348057,COPIAGUE,11726,OTHER,,2022,SB,4012520231720529732,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938066,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937594,17,SB17.I2903,1678913,ORG,ORGANIZATION,,,DICKINSON WRIGHT PLLC,DC,,,,,POLITICAL STRATEGIST,,,2021-11-17 00:00:00,1000.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348055,WASHINGTON,20006,OTHER,,2022,SB,4012520231720529412,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937594,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q3,202301249574938589,17,SB17.I7903,1678934,ORG,ORGANIZATION,,,BRIDGE TO LIFE,IL,,,,,DONATION FOR GALA EVENT,,,2022-09-25 00:00:00,1000.00,,,,,,,,,,,,,G2022,GENERAL,GENERAL,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,012,Donations,,,,,,,H,,P,F3,4012420231720348062,NORTHBROOK,60062,OTHER,,2022,SB,4012520231720529823,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938589,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q3,202301249574938625,17,SB17.I7805,1678934,PTY,POLITICAL PARTY COMMITTEE,,,NEW YORK CONSERVATIVE PARTY,NY,,,,,DONATION,,,2022-08-26 00:00:00,1000.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,011,Political Contributions,,,,,,,H,,P,F3,4012420231720348062,BROOKLYN,11209,OTHER,,2022,SB,4012520231720529932,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938625,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q2,202301249574938066,17,SB17.I7515,1678920,ORG,ORGANIZATION,,,SGB LIMOUSINE,NY,,,,,TRANSPORTATION SERVICE,,,2022-05-12 00:00:00,662.45,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348057,COPIAGUE,11726,OTHER,,2022,SB,4012520231720529733,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938066,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,12P,202301249574938209,17,SB17.I7684,1678927,ORG,ORGANIZATION,,,CLEANER 123 INC,NY,,,,,RENT,,,2022-07-05 00:00:00,1000.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348059,HUNTINGTON,11743,ADMINISTRATIVE,,2022,SB,4012520231720531351,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938209,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q2,202301249574937236,17,SB17.I615,1678905,ORG,ORGANIZATION,,,BISTRO MILANO,NY,,,,,FOOD AND BEVERAGE,,,2021-06-30 00:00:00,207.21,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348052,NEW YORK,10019,OTHER,,2022,SB,4012520231720532666,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937236,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q1,202301249574937049,17,SB17.I241,1678901,ORG,ORGANIZATION,,,CAMPAIGNS UNLIMITED,NY,,,,,COMPLIANCE/ACCOUNTING,,,2021-03-04 00:00:00,1000.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348051,SHIRLEY,11967,OTHER,,2022,SB,4012520231720532545,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937049,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q1,202301249574937082,17,SB17.I519,1678901,PTY,POLITICAL PARTY COMMITTEE,,,KRISTI FOR GOVERNOR,SD,,,,,POLITICAL DONATION,,,2021-03-05 00:00:00,1000.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,011,Political Contributions,,,,,,,H,,P,F3,4012420231720348051,SIOUX FALLS,57101,OTHER,,2022,SB,4012520231720532645,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937082,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q1,202301249574937052,17,SB17.I509,1678901,ORG,ORGANIZATION,,,DIRECT MAIL PROCESSORS,MD,,,,,CAGING & ESCROW AND SHIPPING EXPENSE,,,2021-03-18 00:00:00,1015.58,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,,P,F3,4012420231720348051,HAGERSTOWN,21740,MATERIALS,,2022,SB,4012520231720532555,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937052,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q2,202301249574937255,17,SB17.I571,1678905,ORG,ORGANIZATION,,,GXC INC,NY,,,,,SECURITY SERVICES FOR EVENT,,,2021-06-18 00:00:00,1074.84,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,007,Campaign Event Expenses,,,,,,,H,,P,F3,4012420231720348052,HUNTINGTON,11743,OTHER,,2022,SB,4012520231720532723,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937255,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,12P,202301249574938215,17,SB17.I7769,1678927,ORG,ORGANIZATION,,,HELL'S KITCHEN GORDON RAMSEY PUB & GRILL,NJ,,,,,DINNER MEETING WITH DONORS,,,2022-07-24 00:00:00,1084.99,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,,P,F3,4012420231720348059,ATLANTIC CITY,08401,OTHER,,2022,SB,4012520231720531368,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938215,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q1,202301249574937083,17,SB17.I548,1678901,PTY,POLITICAL PARTY COMMITTEE,,,MANHATTAN REPUBLICAN PARTY,NY,,,,,LIBERTY CLUB MEMBERSHIP DONATION,,,2021-03-04 00:00:00,1000.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,011,Political Contributions,,,,,,,H,,P,F3,4012420231720348051,NEW YORK,10028,OTHER,,2022,SB,4012520231720532646,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937083,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q1,202301249574937802,17,SB17.I4236,1678916,CCM,CAMPAIGN COMMITTEE,C00789586,C00789586,MARC FOR US INC.,NY,,,,,POLITICAL CONTRIBUTION,,,2022-03-30 00:00:00,1000.00,H,HOUSE,19,H2NY19127,"MOLINARO, MARCUS J.",MARCUS,MOLINARO,J.,,,NY,NEW YORK,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,011,Political Contributions,,,,,,,H,,P,F3,4012420231720348056,POUGHKEEPSIE,12602,OTHER,,2022,SB,4012520231720532799,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937802,Operating Expenditures,,,,,,
